poi_id,clusters
4c7e6385d461a14313dd7ff5,52
4c7e6965b53db1f743e09f11,52
4c7e70560158952115090a63,56
4c7e731fd598a09383c6c562,90
4c7e75ce0b2a9eb0a173651f,8
4c7e75cf0b2a9eb0a373651f,8
4c7e760f0b2a9eb0fe73651f,90
4c7e76150b2a9eb00974651f,76
4c7e761a0b2a9eb01474651f,9
4c7e761b0b2a9eb01674651f,56
4c7e763a0b2a9eb04174651f,161
4c7e763c0b2a9eb04574651f,51
4c7e76bc9221236a772b823d,101
4c7e7e123b22a1cd27f8619e,56
4c7e8a331009a0938dbc444e,122
4c7e940ed51ea1435914589f,47
4c7e962dfb13a1cdd91e9ea4,69
4c7e976ed860b60c70615e9d,122
4c7e989ba7958cfa383c8e2b,93
4c7e9acfd51ea1438429589f,9
4c7e9af02042b1f7cb71c0ad,33
4c7ea3392042b1f7528dc0ad,7
4c7ea5a92042b1f70095c0ad,90
4c7ea838171b224bde860eb1,33
4c7ea8c001df370427f1e3ac,56
4c7eab13d51ea143bd5c589f,51
4c7eb1242042b1f790b7c0ad,122
4c7eb207e4b06dcbf7e544d7,51
4c7ebf452042b1f735e3c0ad,51
4c7ec044d51ea143559c589f,122
4c7ec184fb74236ab31ff8b9,76
4c7ec19101df37047e3ce4ac,50
4c7ec6e2d51ea143c3b1589f,10
4c7ecc952042b1f79b0dc1ad,158
4c7ecdeaa7958cfa71e28e2b,21
4c7ed31efb13a1cd0ddf9ea4,122
4c7ed370171b224bca0f0fb1,48
4c7ed62bd860b60cd92b5f9d,56
4c7edab41009a093ecc3454e,51
4c7ede131009a09349d1454e,90
4c7ee13301df37044eaee4ac,187
4c7eeb40fb74236ab3b9f8b9,33
4c7eebbca852199c75eccaaf,47
4c7ef05101df370422ebe4ac,51
4c7ef1f3fb13a1cddd589fa4,91
4c7ef3871009a093b227464e,51
4c7ef56b1415b7132d10fd5c,76
4c7ef74ba7958cfa83858f2b,10
4c7efe0c1009a093b84f464e,11
4c7f04be7fd4ef3b108394a1,95
4c7f0887fb74236a7727f9b9,8
4c7f1c55e4b06dcbf55a46d7,8
4c7f2bc2171b224bcc3c10b1,56
4c7f803b1009a0930179474e,21
4c7f9209171b224b3b1211b1,3
4c7f9332d860b60ca32a619d,52
4c7f97ec01df3704a28fe6ac,42
4c7f9bbaa7958cfa401b912b,65
4c7fa26bd860b60c1c5f619d,72
4c7fa35f01df3704cab7e6ac,135
4c7fb0c5fb13a1cde147a1a4,67
4c7fb4372042b1f79f99c3ad,21
4c7fb9e8fb13a1cda865a1a4,76
4c7fbb64171b224b3f9d11b1,171
4c7fc79ed860b60c8ad9619d,23
4c7fcc011009a0936b70484e,8
4c7fcd74e4b06dcbc32148d7,37
4c7fd3f6d34ca14319a11380,8
4c7fdb55d8086dcbd27c5e52,1
4c7fdd74d4e237048e6e4f88,122
4c7fed8fd92ea09349393372,47
4c7ff123f9b79c7480080845,51
4c7ff3c3e63376b0189ea23d,128
4c7ff48e51ada1cdb75f0510,56
4c80044be602b1f727dc857a,114
4c800d8f2f1c236ac5302343,7
4c8010e8dc018cfafd29b96c,51
4c80127247cc224b53bf6f9f,52
4c8016f874d7b60c376b6ad8,197
4c80191051ada1cd54a20610,33
4c80250647cc224b2574709f,9
4c8025f2d34ca1437ea81680,107
4c802c7e2f1c236a9c5f2443,33
4c803266d92ea09375c23572,8
4c80329647cc224b3306719f,8
4c803feee602b1f71034887a,52
4c8041402f1c236aea452543,10
4c8045d9d4e23704336f5388,71
4c806b3cd92ea09324113872,122
4c808a1e2f1c236abbe22743,18
4c80ca812f1c236a156c2943,33
4c80d745d4e2370478c15788,51
4c80e04ad92ea093293b3b72,10
4c80e958d4e2370468625888,9
4c80f59f51ada1cda1f10d10,83
4c80f601d8086dcb52056852,146
4c80fda2e602b1f73e338e7a,122
4c810615d92ea093b6b33c72,69
4c81086adc018cfaa883c16c,81
4c810da8d6ebbfb77a4241a4,122
4c810dafd92ea09342013d72,74
4c8119d3d92ea0939c813d72,18
4c8128b0e602b1f707fa8f7a,8
4c8129332f1c236aaf082d43,47
4c812fb52f1c236a94532d43,47
4c81308f2f1c236a315d2d43,52
4c81387e51ada1cd08ba1010,172
4c81398151ada1cd2dc51010,76
4c8142fee602b1f7bf1a917a,134
4c814cb0d8086dcb86a16b52,122
4c814e04d34ca143c6282180,128
4c8150aa47cc224b15177b9f,117
4c8151882f1c236ab7b42e43,47
4c815832e63376b0a176ac3d,19
4c815a99dc018cfa4bf1c46c,52
4c8167b974d7b60c037f76d8,90
4c8168e6d92ea093eec84072,74
4c817657d4e23704622d5e88,69
4c81773e74d7b60c6e2577d8,193
4c817a0dd8086dcb357d6d52,33
4c8189aa51ada1cde8121410,56
4c81ce8e47cc224b0857809f,10
4c8250f4e602b1f78cc89a7a,76
4c8252252f1c236adbdd3743,43
4c82547647cc224b1e61849f,8
4c82570f51ada1cd3f131b10,127
4c8263fc74d7b60cd3847fd8,47
4c826be86bd495217bf5c4d2,10
4c826ebdd8086dcb1e3e7652,10
4c8276982f1c236a2f7d3943,76
4c8276bfe602b1f7cc739c7a,42
4c827a0551ada1cdbfa91c10,175
4c827d388ce59c747bc879b0,8
4c827eb751ada1cdd6e21c10,33
4c827f9974d7b60c7ed280d8,122
4c82853a74d7b60c771881d8,122
4c828652dc018cfaed18d06c,69
4c828ea4dc018cfaf57cd06c,51
4c8299742f1c236ab6223b43,122
4c82acc8d34ca1432fa12e80,51
4c82afb974d7b60cf60983d8,132
4c82ba96e602b1f741909f7a,56
4c82bb6a51ada1cd79a51f10,8
4c82c3ee51ada1cd6fff1f10,95
4c82cc06dc018cfafe2fd36c,139
4c82cc18dc018cfab730d36c,12
4c82cd3451ada1cdbe622010,51
4c82d5a0d4e23704d3c26b88,21
4c82d7912f1c236a33d73d43,52
4c82d8cbd4e237042ce56b88,74
4c82e18051ada1cda3392110,90
4c82fe46d34ca14327053280,18
4c831b9adc018cfa9a53d66c,9
4c833cccd8086dcbdeb87e52,14
4c8387fcd4e237043d7e7188,56
4c83a1e451ada1cd8c332710,27
4c83ada9d4e237044eae7288,52
4c83b0dad4e2370498cb7288,74
4c83b2cb47cc224b9634919f,56
4c83b5a7d4e23704d0f87288,78
4c83b872d4e2370452147388,8
4c83b99fd92ea0936c445672,56
4c83bf84d8086dcbc67f8252,47
4c83bfcadc018cfaa911db6c,90
4c83cb11d34ca143786f3880,128
4c83d62447cc224b69ae929f,108
4c83d8f051ada1cde5622910,56
4c83e5cfd4e237047b037588,37
4c83fdaa51ada1cdb1f92a10,90
4c83fed42f1c236a42124843,10
4c84001a2f1c236a971f4843,1
4c8402b3d8086dcbb5638552,69
4c84134447cc224b2245959f,56
4c84134651ada1cd13df2b10,37
4c84164dd92ea0936d325a72,37
4c841754d8086dcbe33b8652,74
4c84193ae602b1f7d417ac7a,76
4c841a8cd4e237044a337788,33
4c841c2ed8086dcb246f8652,110
4c841e48d34ca143eef63b80,66
4c8422c947cc224bdde6959f,74
4c8438452f1c236a3e6e4a43,10
4c84399c51ada1cdc6772d10,122
4c843dbfd34ca143fd483d80,181
4c844d0f47cc224b23a4979f,8
4c845240dc018cfa315de06c,37
4c845457dc018cfa1d6fe06c,69
4c8455f6d4e2370471a27988,10
4c84779cd34ca143d8573f80,123
4c84903174d7b60c695894d8,182
4c8491aee602b1f75a66b07a,84
4c84a71d51ada1cd96f63010,51
4c84d83c2f1c236a742d4f43,151
4c84e488dc018cfaefe6e36c,122
4c84f69f47cc224b446d9c9f,33
4c8500b7e602b1f7b65ab37a,151
4c8509cfd4e2370470c67e88,127
4c851562d4e2370450397f88,10
4c851ae7e602b1f7c558b47a,180
4c85238574d7b60cb0b698d8,105
4c852abf2f1c236ac41c5243,76
4c852bc5d34ca14340c84480,7
4c85539251ada1cdc9ca3610,76
4c855ad3d8086dcba4489152,147
4c8566202f1c236a548d5443,7
4c8578ccd34ca14330f24780,69
4c857e58e602b1f74d73b87a,69
4c85817e2f1c236a54a35543,33
4c858c54dc018cfa1e64e96c,33
4c858caedc018cfaff66e96c,101
4c858f20d34ca14385d14880,69
4c8592d351ada1cd6f4d3910,10
4c8599cdd34ca14326344980,52
4c85a6acdc018cfac229ea6c,21
4c85b52fd8086dcb3e9b9452,21
4c861428d92ea093ebd86a72,51
4c8624dbe602b1f77d28bd7a,10
4c8625ebd4e23704ba488888,33
4c862d52e602b1f71577bd7a,28
4c86329b51ada1cd32bd3d10,10
4c86344647cc224bcb1fa79f,52
4c863ba32f1c236a371e5b43,74
4c863e27d4e23704483a8988,47
4c86404dd4e23704d94f8988,33
4c864bc651ada1cddab93e10,21
4c86537574d7b60c11eda2d8,69
4c8655d9d34ca143fac44e80,33
4c866410d8086dcbdfe29952,51
4c8666dcd4e2370483cf8a88,47
4c866b64d4e237044afe8a88,167
4c867868d8086dcb8cb79a52,122
4c867c3ed4e2370422ae8b88,33
4c868859dc018cfa8cf0ef6c,51
4c8688ffd92ea093ea416f72,57
4c868aabd4e2370493328c88,51
4c868bf251ada1cd02324110,37
4c8692bbd4e237045f778c88,21
4c869660dc018cfac64ff06c,37
4c869e9ad34ca143d5795180,97
4c869f50d34ca143857f5180,47
4c869f9be602b1f711c9c17a,33
4c86a190d728236a4189705c,56
4c86a411e602b1f7a1f0c17a,79
4c86a9d1e602b1f7bd27c27a,122
4c86aed051ada1cdc4544210,128
4c86ba31d92ea093abc47072,122
4c86ca04b504a1439e66b11c,69
4c86cffbf554236a5a00c855,10
4c86dd8f51ada1cddaa54310,25
4c86eca39c808cfa04a7101e,9
4c8702f2d92ea09327177372,132
4c875ce2b504a14328a8b51c,122
4c8774a19c808cfa0938141e,33
4c878defd8086dcb8fefa252,51
4c879438f554236a89d9cd55,74
4c879d1bb504a1435cd6b71c,41
4c87a118d8086dcb8da5a352,122
4c87a362e602b1f79672c97a,8
4c87a4df47cc224b7ee7b29f,122
4c87a5add92ea0931bc17772,10
4c87a82556e03704a41cb4a3,81
4c87adb256e037042451b4a3,74
4c87aefe9c808cfac563161e,127
4c87b045d8086dcb7337a452,7
4c87b6feb231b60c8dbf1bec,33
4c87c2c6cedc224b973f7fb6,179
4c87c41a2a1f6dcbd7a3c4ee,56
4c87c62614c4b60ccd7b2235,47
4c87cdcf3d15a1cdb37e1b28,14
4c87d2b613e3b1f7245fd446,90
4c87d60a0dcb8cfa6c543e68,175
4c87dda73d15a1cd3f081c28,101
4c87e2dfb2138cfafc594d44,51
4c87e451b2138cfa4f674d44,10
4c87e78a6f14a093feedab10,18
4c87ef53b2138cfa49c04d44,47
4c87fded7223b1f779f127a8,33
4c87ff1194f5a093ec2ecc1e,90
4c8801830f3c236a2d4bef5c,69
4c88044ca0ffb60ce3b01ec5,25
4c8805550f3c236a6270ef5c,43
4c88077b97828cfa30ab98aa,69
4c88091aed0aa1439125a6f3,76
4c88108c94f5a0935fd0cc1e,189
4c88120f944e224b656e1985,9
4c881d33ed0aa143e5eba6f3,72
4c881d60a0ffb60ccda81fc5,69
4c882dc9ed0aa143bb8ca7f3,68
4c884845bbec6dcbc8f7d258,122
4c88491fa0ffb60c044421c5,8
4c88561c4f239521ec7f43ee,69
4c885783584c76b006c8e958,191
4c8860130f3c236a92a7f25c,18
4c8872cd7223b1f762e12ba8,130
4c888e76da5da1cdd22635e9,7
4c88a0b6f6c69c7488ce8b3f,122
4c88c5c6105237042fe2c2f1,47
4c88d102f6c69c746f138d3f,52
4c88d390da5da1cdfbf636e9,127
4c88e97349ddef3b81da7a70,149
4c88e97d944e224b70fb1f85,69
4c88ea117223b1f7253e2fa8,87
4c88fe59da5da1cd318738e9,164
4c890623bbec6dcbfd91d858,37
4c890d3197828cfad0f4a0aa,51
4c890fd2ed0aa1438f7aaef3,57
4c89100ef6c69c74e3988f3f,88
4c8914ff7223b1f763e030a8,37
4c891574f53b236a6714aca6,74
4c8916a094f5a093981ed51e,151
4c8924647223b1f7097731a8,122
4c892b0f7223b1f7dfb031a8,113
4c892c4994f5a0938de9d51e,8
4c89426db8d4236a13f49c03,33
4c894525bbec6dcb1cd6da58,33
4c89479297828cfa7e04a3aa,66
4c8949558992236a0821b782,9
4c8949d01052370491a1c7f1,8
4c89508abbec6dcb4235db58,181
4c895727bbec6dcbf774db58,88
4c89581d52a98cfabc0023e9,125
4c8962031797236a60755888,122
4c896224e51e6dcba6c05fde,74
4c8967b91eafb1f74f477135,21
4c89681b9ef0224bb1e9517b,33
4c89684b52a98cfa46a123e9,33
4c896e121dcd199c41a04c1b,101
4c8985eb9ef0224b7a2e537b,143
4c899f201eafb1f79c847335,154
4c89a04c52a98cfa65db25e9,198
4c89bdb73dc2a1cda825a732,47
4c89ed856418a143d05bdbce,76
4c8a0f8f9ef0224be63c577b,135
4c8a1bd23dc2a1cd46a8a932,32
4c8a45c81797236a6efe5f88,122
4c8a48ba159cbfb7374e7035,51
4c8a4f1a52a98cfa1e472be9,127
4c8a53fe2e333704d582c241,69
4c8a54501eafb1f71a2b7935,74
4c8a5a661eafb1f7986a7935,128
4c8a5d2f1eafb1f7dd877935,93
4c8a651d1eafb1f70add7935,47
4c8a65d91eafb1f794e47935,51
4c8a667e2e3337045747c341,46
4c8a6cf43dc2a1cdf4cdac32,151
4c8a7111770fb60c37a2d2c3,122
4c8a75953dc2a1cd3c20ad32,52
4c8a79a3a92fa093a3ad91bf,25
4c8a7b742e3337049b12c441,8
4c8a80dba92fa093ceee91bf,21
4c8a85916418a1435fa9e0ce,8
4c8a92e252a98cfa9fda2de9,33
4c8aa0f4012b95212bd3ae2c,74
4c8aa9621797236a1ab56388,118
4c8ab7081eafb1f700e67c35,3
4c8ab819770fb60c053bd5c3,51
4c8abc6f2e3337040378c641,18
4c8ac04852a98cfa84992fe9,153
4c8ac084a92fa093675194bf,122
4c8adb4e9ef0224b8a0c5f7b,10
4c8afaad6418a143a961e5ce,8
4c8afc6a770fb60c222ad8c3,101
4c8b17cf4fb7199cccf931a3,74
4c8b1bcc1eafb1f7bb0e8135,43
4c8b1bfd770fb60c4d56d9c3,122
4c8b68c73dc2a1cd77d5b532,122
4c8b73a2770fb60c10dddbc3,37
4c8b8da752a98cfa53d536e9,118
4c8b8f8b52a98cfacfe736e9,33
4c8b90191797236a01f46b88,51
4c8b935a3dc2a1cdd84fb732,83
4c8b96626418a1434968eace,47
4c8ba4dc6418a1438202ebce,107
4c8ba91a52a98cfa70f837e9,122
4c8bc1e1ed3ab60c7f196121,69
4c8bcae7c37a6dcb2c15f17a,64
4c8bcb5d509e3704b1362d55,88
4c8bcdbd55fba093377859ab,77
4c8bce03ed3ab60ca9a56121,105
4c8bd22b5e38b1f7c0872bf9,84
4c8bd80c55fba093e1e959ab,56
4c8be1d6f0ce236a8bfb12ef,51
4c8beac3f0ce236a7f5813ef,139
4c8beb99c37a6dcb4077f27a,79
4c8bec47f0ce236ae36713ef,129
4c8bee8855fba0933bd85aab,7
4c8bf1cbed3ab60c95236321,94
4c8bf2e85e38b1f79de42cf9,67
4c8bf63255fba093c0265bab,76
4c8bf734f128199cc2642db1,51
4c8bffb4f87e224bb7dd3005,8
4c8bffd655fba093ab885bab,69
4c8c002bf0ce236a603114ef,76
4c8c065a8018a1cde8e2e8d2,122
4c8c122ecf3ea14347fff151,122
4c8c1883b118b7131c821701,95
4c8c206fcf3ea143c996f251,83
4c8c22b355fba0937af15cab,182
4c8c3f18509e3704bbf63155,21
4c8c5954c37a6dcbcee2f67a,90
4c8cbc57b3739521c3aa0ac0,122
4c8cc0def0ce236acacf1aef,90
4c8ce1818018a1cdec41f0d2,10
4c8cf3e9509e37043cb33755,110
4c8d03aded3ab60cc3a26c21,9
4c8d0a245e38b1f7279c36f9,50
4c8d122e8018a1cd3424f2d2,51
4c8d1db45e048cfa33d7d2cd,166
4c8d2932ed3ab60cea1b6e21,56
4c8d35f75e048cfa79bbd3cd,83
4c8d38edc37a6dcb4842fe7a,81
4c8d48e05e38b1f70af638f9,146
4c8d73e03ad9ef3be39de4c0,21
4c8d793dc37a6dcb8884007b,8
4c8d7faeed3ab60c32267121,37
4c8d89dff87e224b2ba83e05,76
4c8d901155fba093997669ab,43
4c8d950a8018a1cd6fbaf6d2,18
4c8d96c9ed3ab60c28e07121,165
4c8d9798c37a6dcbb779017b,52
4c8dbbd21664b1f7c1809a2f,21
4c8e0d891664b1f7ecb19c2f,122
4c8e1808d68c6dcbf5f4f8a1,122
4c8e19de58668cfaddcdceec,33
4c8e1ffb58668cfa6d0ecfec,34
4c8e20654e95236a0e1379ca,122
4c8e2987daa937045f0d4ab1,8
4c8e2ca21992a1cda64ddbfb,88
4c8e2ccb1992a1cd684fdbfb,47
4c8e330f1664b1f784329e2f,81
4c8e41a3a8de224b71ce2501,10
4c8e4b7d4e95236a16ad7aca,90
4c8e4f52b3bcb60c086a5827,130
4c8e5187a8de224bbd682601,183
4c8e5e5e1664b1f784d39f2f,67
4c8e70e91664b1f73171a02f,69
4c8e7c2a4e95236ad45c7cca,98
4c8e94f91664b1f77388a12f,60
4c8e97ab1992a1cded01dffb,130
4c8e9829d68c6dcb1380fda1,43
4c8e99f4d2aea0933fb7cf69,25
4c8e9b251992a1cd211edffb,146
4c8e9c3f4e95236a95597dca,130
4c8ea6611992a1cd1f82dffb,33
4c8ea9541664b1f7b438a22f,47
4c8ebc9cad70a143612b8c0f,10
4c8ebdb04e95236a47937eca,8
4c8ecf9a5aa29c74d2628302,17
4c8ed0fd1992a1cdec1ce1fb,122
4c8ed20d0f8fbfb7aafc44d4,193
4c8ede44c865952130d80329,52
4c8ee2f8daa93704669950b1,122
4c8f0ba7b3bcb60c79ab5e27,10
4c8f63f3d68c6dcbd8a903a2,8
4c8f65821664b1f7afd9a72f,57
4c8f7155ad70a1437f8c910f,122
4c8f7e96daa937043e1c55b1,32
4c8f8505d80976b00aed8975,69
4c8f8a40d68c6dcbb91d05a2,90
4c8f8d10d68c6dcba53905a2,27
4c8f94211992a1cdb404e7fb,33
4c8f95b1d68c6dcb198a05a2,21
4c8fa11fad70a143e658930f,88
4c8fa8f4a8de224b43833101,8
4c8fa8f958668cfa1b19dcec,21
4c8fad8ad68c6dcbae7306a2,33
4c8fc223de3d236a4a256618,74
4c8fc549590ab1f754cbe17d,122
4c8fcb4d160ea093144dd1fc,122
4c8fd3f9160ea0933792d1fc,181
4c8fe0d13b3e9c7460792dcb,89
4c8fe1966fbf224b69fb4e8f,21
4c8fe343590ab1f717b4e27d,95
4c8fea62160ea0938440d2fc,7
4c8ff19404a1b60c4443a33e,188
4c8ff86b04a1b60cba81a33e,9
4c8ff873de3d236acadc6718,63
4c8ff8955fdf6dcb7bcc2c91,122
4c8ff8ca590ab1f7396ee37d,18
4c90005f3790199c16d8926b,14
4c900fe2d38dbfb70ca402e2,52
4c901185590ab1f7e265e47d,60
4c9017d5de3d236a9a186918,74
4c902a876fbf224b1bae518f,34
4c90333a6fbf224b93fa518f,11
4c9054c00b9e3704b801675e,130
4c90babb2626a1cd03d62b6b,52
4c90bf2b7088a143b1beaa43,33
4c90bf3a238c6dcb2ad4b955,73
4c90c105ae96a093ad569d46,51
4c90cedb51d9b1f747f87a46,132
4c90d0097088a143086aab43,122
4c90d5352626a1cd31e32c6b,32
4c90e2a9b641236adbae7c79,33
4c90e3cfae96a0930fac9e46,8
4c90edc0ae45224b646ce397,95
4c90ef9757e5b60c584b5c1c,132
4c90f34dae96a0937e449f46,81
4c90fa60238c6dcb931fbc55,90
4c9101897f3b8cfaba13991e,8
4c9106e3238c6dcb0997bc55,122
4c910f8b9d5cbfb748119b1d,56
4c91195aae45224b5dfee497,7
4c911bb157e5b60ce3df5d1c,32
4c91316bb641236ae86b7f79,122
4c91491851d9b1f7cd407f46,86
4c914aa47f3b8cfa207e9b1e,37
4c914b047f3b8cfac5819b1e,40
4c915c9957e5b60ca418601c,72
4c916df47f3b8cfabbe99c1e,122
4c917220ae96a0933fcda346,16
4c91772e57e5b60cfa25611c,10
4c9189657f3b8cfa13ea9d1e,37
4c91a3aab641236a04788379,130
4c91f3d8ae45224b25d1eb97,8
4c9219bd1adc3704706b35d1,164
4c922cde7f3b8cfadacca21e,99
4c9235921adc37043c7136d1,47
4c923ebc104a952153c9f1a9,93
4c9244012626a1cd1519396b,8
4c924482ae45224b98bcee97,8
4c924676ae96a0934173aa46,90
4c92501457e5b60c9cfb671c,181
4c925091ae45224bbd34ef97,28
4c92510e51d9b1f7b2ef8746,10
4c9251922626a1cd2a9f396b,18
4c9252f5ae45224b734bef97,28
4c9259247088a143b7aab843,23
4c92640c51d9b1f7379c8846,90
4c92681e2626a1cd0c6c3a6b,47
4c9270ecf14c95217fc312a6,118
4c927181911b8cfa895fedb5,51
4c9277bed2e1a1430eaeca26,90
4c927c43ec2376b0c67d2202,39
4c92851bd2e1a1434b16cb26,90
4c9285e26cfea093756eb28b,41
4c9286c5d84a6dcbb6703587,56
4c928b38332c3704ad188964,130
4c929e322bf7b60c492d640a,51
4c92a114d84a6dcb005e3687,10
4c92b83ad84a6dcb8a4d3787,101
4c92bdcfd84a6dcbd8863787,69
4c93091c6cfea093aa07b78b,7
4c9358a76cfea0932a2cb98b,122
4c935b0dd84a6dcbb1413c87,21
4c9371f49273bfb7c04b0c72,5
4c937c120341370481e268ef,6
4c93855a533aa093b990b645,122
4c938a7e72dd224b5a719191,151
4c938c01f7cfa1cdbe4bab15,93
4c938e0194a0236a25298412,47
4c93946238dd8cfab5e0c062,9
4c93992382b56dcbd72ec7aa,93
4c93b34721c7199c14740b7f,41
4c93b41738dd8cfa7427c262,90
4c93c20894a0236a76328612,95
4c93c29038dd8cfa69aac262,47
4c93c85cefecb713f875da9d,90
4c93cf0a6b35a143937915dc,133
4c93d03672dd224b6f209491,122
4c93d27458d4b60c5cd62229,81
4c93d860f7cfa1cd5331ae15,83
4c93eb6a72dd224be41d9591,56
4c93f227f7cfa1cda92aaf15,183
4c942aa30341370476d96fef,139
4c9432a458d4b60cfac82629,10
4c9465c3efecb7136e69de9d,21
4c947f2672dd224b3e9f9a91,74
4c94a38fefecb71341b6df9d,108
4c94a8aa6b35a143a43b1ddc,90
4c94be6cefecb713958ae09d,189
4c94cd7594a0236a8fb28f12,122
4c94d046efecb713d7f3e09d,51
4c94d0c8034137048a5875ef,90
4c94d7316b35a143fefd1edc,51
4c94dba8533aa093d11ac345,74
4c94e17894a0236a888b9012,114
4c94e71b58d4b60c07e42c29,32
4c94f6d4f7cfa1cd38c5b815,10
4c94f7db72dd224b5d009f91,33
4c95009138dd8cfa246cce62,122
4c9504fff244b1f792a6271d,90
4c9505c694a0236afc2c9212,33
4c950deb58d4b60c1aa22e29,33
4c950e846b35a143657521dc,74
4c951896533aa093c4ccc545,122
4c952c4238dd8cfac548d062,95
4c952ca038dd8cfab44cd062,122
4c952eee533aa09379b8c645,33
4c95301ef244b1f77e77291d,10
4c95398cf244b1f7cad6291d,25
4c954838034137040e6c7aef,54
4c954c1921c7199c1cdb157f,37
4c955b3558d4b60c06d03129,193
4c955fb358d4b60cb9ff3129,156
4c956003f7cfa1cd2e2ebd15,12
4c956ddd82b56dcb6010d9aa,95
4c95736e034137040e377cef,10
4c958e5358d4b60cead83329,69
4c9592a8f244b1f777682d1d,69
4c9596e438dd8cfa928ed462,8
4c95b41e6b35a143a7e527dc,69
4c960d5c58d4b60cd8883729,56
4c9634f36b35a14345a22bdc,128
4c9638c903413704ff6682ef,52
4c9657406b35a143defb2cdc,69
4c96587172dd224bfe8fab91,47
4c966198533aa093ba49d145,122
4c96686f82b56dcb4151e1aa,122
4c96741738dd8cfa3ea5db62,69
4c9675a158d4b60c1d453b29,69
4c96791758d4b60c10643b29,25
4c967a7338dd8cfaa2dedb62,13
4c96809782b56dcb222ae2aa,10
4c96851703413704c43285ef,95
4c96895658d4b60c0df23b29,90
4c9689e503413704ed5c85ef,69
4c968b907605199c2eaec2a3,114
4c96ad134f16b71307dcc83f,28
4c96b4def244b1f763ef361d,33
4c96bb5a82b56dcbb151e4aa,69
4c96d6b494a0236a348ea212,47
4c96f10af244b1f7bbc8381d,76
4c970b6801dd76b0f54ac748,52
4c97314872dd224b044cb291,33
4c97452df244b1f72aea3a1d,164
4c97464ef7cfa1cde9c3cc15,76
4c97475c72dd224b30efb291,182
4c975774f7cfa1cda165cd15,52
4c97652ef7cfa1cdf9efcd15,122
4c976dd8f244b1f7796d3c1d,47
4c976f05533aa09318d9d945,9
4c978bb5533aa0938ce4da45,10
4c978c88f7cfa1cd925fcf15,51
4c9791a5533aa093261cdb45,198
4c97930182b56dcb6bf7eaaa,8
4c9794846b35a1438a5137dc,76
4c97992303413704390b8eef,69
4c97a41838dd8cfaa075e562,90
4c97a81603413704e2888eef,56
4c97a98538dd8cfa7ea0e562,135
4c97ae790341370425ba8eef,122
4c97aff838dd8cfa11d2e562,56
4c97b8b482b56dcb5b2eecaa,21
4c97b94c82b56dcbff32ecaa,21
4c97deaa1302b60c6e99b1a0,47
4c97dfbe1302b60cefa4b1a0,90
4c97e03300ec370415ace5bf,7
4c97e1afbf6a8cfade3325af,83
4c97e5fdb05ea143e6994cd3,182
4c97edbdf419a09395806b88,78
4c97ee347b9d37049703da85,136
4c97f5b4671db60c1489b5f6,10
4c97f5eb671db60c8b8bb5f6,56
4c97fb236ffe8cfa738df92f,90
4c9807bb671db60cb547b6f6,173
4c9817032778224b25a3a168,9
4c981f9cf419a093f4716d88,21
4c98370e2778224b9e9ea268,8
4c98518bd799a1cd3f75b152,14
4c989a56d799a1cda552b352,42
4c98a9c62778224bffd1a568,76
4c98aeeed799a1cddc24b452,136
4c98afa02778224bbb0ea668,122
4c98ca21671db60c2a48bcf6,88
4c98caf0671db60c1550bcf6,47
4c98d854d799a1cd97b6b552,178
4c98ddd14804a143de40ef0e,8
4c98f6acd799a1cda2d9b652,182
4c98fcde671db60c8325bef6,56
4c98febcd799a1cd511bb752,83
4c98ff5bf419a0939a817488,166
4c99034607916dcb311ff11b,10
4c9916f7775abfb7b03d4267,10
4c991ae9292a6dcbf776c376,95
4c992da480958cfa791638d4,122
4c9931ce9f259eb086f54885,37
4c9935389c663704fa1b4efd,56
4c998dbdd4b1b1f72ee2c835,101
4c99dfcf78fc236a1c453097,72
4c99e6ebd4b1b1f7542fcb35,8
4c99f77edb10b60c05488e6d,90
4c9a0fd9eaa5a143c0d0c8e4,52
4c9a13f1eaa5a14351f7c8e4,95
4c9a162d292a6dcbc4b6cb76,57
4c9a21d0a004a1cda28a456e,90
4c9a24069c663704c4f855fd,182
4c9a24d5d4b1b1f7f492cd35,90
4c9a272480958cfac65c40d4,47
4c9a29d49c663704df3256fd,47
4c9a330e80958cfa14d640d4,52
4c9a34757421b713e009fd13,77
4c9a36a19c66370426b656fd,52
4c9a36d9a004a1cd635e466e,56
4c9a3b7ec0679eb09ba34dd4,33
4c9a4b429c663704037257fd,76
4c9a4c72eaa5a1432318cbe4,113
4c9a5024bdaf9c74ddd967ba,95
4c9a55c2eaa5a1437164cbe4,8
4c9a55fe9c663704d0cb57fd,51
4c9a57cc78fc236aa3b83497,81
4c9a5d0ca004a1cd94a9476e,164
4c9a5dc4bdaf9c748e5b68ba,76
4c9a666580958cfa549342d4,122
4c9a6e67eaa5a1432828cce4,130
4c9a7efb971676b04a9755e2,154
4c9a873ad4b1b1f79dffd035,127
4c9a8eccd4b1b1f7314dd135,178
4c9a999d292a6dcb7871d076,13
4c9aaf3c80958cfa105c45d4,51
4c9adfc978ffa093317d7075,72
4c9b343380958cfa542d49d4,47
4c9b3bd878ffa093f2f17275,118
4c9b426ad4b1b1f725f3d635,47
4c9b4c16d4b1b1f72854d735,76
4c9b5b41eaa5a1434205d4e4,90
4c9b6e49eaa5a14350bdd4e4,66
4c9b714478ffa0931afc7475,76
4c9b805da004a1cd7c7a516e,183
